season_id,team_id_home,team_abbreviation_home,team_name_home,game_id,game_date,matchup_home,pts_home,plus_minus_home,team_id_away,team_abbreviation_away,team_name_away,matchup_away,pts_away,plus_minus_away,season_type
22017,1610612737,ATL,Atlanta Hawks,0021700688,2018-01-22T00:00:00Z,ATL vs. UTA,104,14,1610612762,UTA,Utah Jazz,UTA @ ATL,90,-14,Regular Season
22017,1610612766,CHA,Charlotte Hornets,0021700687,2018-01-22T00:00:00Z,CHA vs. SAC,112,5,1610612758,SAC,Sacramento Kings,SAC @ CHA,107,-5,Regular Season
22017,1610612746,LAC,LA Clippers,0021700695,2018-01-22T00:00:00Z,LAC vs. MIN,118,-8,1610612750,MIN,Minnesota Timberwolves,MIN @ LAC,126,8,Regular Season
22017,1610612760,OKC,Oklahoma City Thunder,0021700697,2018-01-23T00:00:00Z,OKC vs. BKN,109,1,1610612751,BKN,Brooklyn Nets,BKN @ OKC,108,-1,Regular Season
22017,1610612744,GSW,Golden State Warriors,0021700699,2018-01-23T00:00:00Z,GSW vs. NYK,123,11,1610612752,NYK,New York Knicks,NYK @ GSW,112,-11,Regular Season
22017,1610612747,LAL,Los Angeles Lakers,0021700700,2018-01-23T00:00:00Z,LAL vs. BOS,108,1,1610612738,BOS,Boston Celtics,BOS @ LAL,107,-1,Regular Season
22017,1610612759,SAS,San Antonio Spurs,0021700698,2018-01-23T00:00:00Z,SAS vs. CLE,114,12,1610612739,CLE,Cleveland Cavaliers,CLE @ SAS,102,-12,Regular Season
22017,1610612753,ORL,Orlando Magic,0021700696,2018-01-23T00:00:00Z,ORL vs. SAC,99,-6,1610612758,SAC,Sacramento Kings,SAC @ ORL,105,6,Regular Season
22017,1610612763,MEM,Memphis Grizzlies,0021700707,2018-01-24T00:00:00Z,MEM vs. SAS,85,-23,1610612759,SAS,San Antonio Spurs,SAS @ MEM,108,23,Regular Season
22017,1610612754,IND,Indiana Pacers,0021700703,2018-01-24T00:00:00Z,IND vs. PHX,116,15,1610612756,PHX,Phoenix Suns,PHX @ IND,101,-15,Regular Season
22017,1610612757,POR,Portland Trail Blazers,0021700708,2018-01-24T00:00:00Z,POR vs. MIN,123,9,1610612750,MIN,Minnesota Timberwolves,MIN @ POR,114,-9,Regular Season
22017,1610612742,DAL,Dallas Mavericks,0021700706,2018-01-24T00:00:00Z,DAL vs. HOU,97,-7,1610612745,HOU,Houston Rockets,HOU @ DAL,104,7,Regular Season
22017,1610612755,PHI,Philadelphia 76ers,0021700704,2018-01-24T00:00:00Z,PHI vs. CHI,115,14,1610612741,CHI,Chicago Bulls,CHI @ PHI,101,-14,Regular Season
22017,1610612746,LAC,LA Clippers,0021700709,2018-01-24T00:00:00Z,LAC vs. BOS,102,-11,1610612738,BOS,Boston Celtics,BOS @ LAC,113,11,Regular Season
22017,1610612766,CHA,Charlotte Hornets,0021700701,2018-01-24T00:00:00Z,CHA vs. NOP,96,-5,1610612740,NOP,New Orleans Pelicans,NOP @ CHA,101,5,Regular Season
22017,1610612737,ATL,Atlanta Hawks,0021700705,2018-01-24T00:00:00Z,ATL vs. TOR,93,-15,1610612761,TOR,Toronto Raptors,TOR @ ATL,108,15,Regular Season
22017,1610612765,DET,Detroit Pistons,0021700702,2018-01-24T00:00:00Z,DET vs. UTA,95,-3,1610612762,UTA,Utah Jazz,UTA @ DET,98,3,Regular Season
22017,1610612748,MIA,Miami Heat,0021700710,2018-01-25T00:00:00Z,MIA vs. SAC,88,-1,1610612758,SAC,Sacramento Kings,SAC @ MIA,89,1,Regular Season
22017,1610612744,GSW,Golden State Warriors,0021700713,2018-01-25T00:00:00Z,GSW vs. MIN,126,13,1610612750,MIN,Minnesota Timberwolves,MIN @ GSW,113,-13,Regular Season
22017,1610612760,OKC,Oklahoma City Thunder,0021700711,2018-01-25T00:00:00Z,OKC vs. WAS,121,9,1610612764,WAS,Washington Wizards,WAS @ OKC,112,-9,Regular Season
22017,1610612743,DEN,Denver Nuggets,0021700712,2018-01-25T00:00:00Z,DEN vs. NYK,130,12,1610612752,NYK,New York Knicks,NYK @ DEN,118,-12,Regular Season
22017,1610612763,MEM,Memphis Grizzlies,0021700718,2018-01-26T00:00:00Z,MEM vs. LAC,100,-9,1610612746,LAC,LA Clippers,LAC @ MEM,109,9,Regular Season
22017,1610612756,PHX,Phoenix Suns,0021700723,2018-01-26T00:00:00Z,PHX vs. NYK,85,-22,1610612752,NYK,New York Knicks,NYK @ PHX,107,22,Regular Season
22017,1610612759,SAS,San Antonio Spurs,0021700722,2018-01-26T00:00:00Z,SAS vs. PHI,78,-19,1610612755,PHI,Philadelphia 76ers,PHI @ SAS,97,19,Regular Season
22017,1610612739,CLE,Cleveland Cavaliers,0021700715,2018-01-26T00:00:00Z,CLE vs. IND,115,7,1610612754,IND,Indiana Pacers,IND @ CLE,108,-7,Regular Season
22017,1610612740,NOP,New Orleans Pelicans,0021700720,2018-01-26T00:00:00Z,NOP vs. HOU,115,2,1610612745,HOU,Houston Rockets,HOU @ NOP,113,-2,Regular Season
22017,1610612741,CHI,Chicago Bulls,0021700717,2018-01-26T00:00:00Z,CHI vs. LAL,103,-5,1610612747,LAL,Los Angeles Lakers,LAL @ CHI,108,5,Regular Season
22017,1610612749,MIL,Milwaukee Bucks,0021700719,2018-01-26T00:00:00Z,MIL vs. BKN,116,25,1610612751,BKN,Brooklyn Nets,BKN @ MIL,91,-25,Regular Season
22017,1610612761,TOR,Toronto Raptors,0021700716,2018-01-26T00:00:00Z,TOR vs. UTA,93,-4,1610612762,UTA,Utah Jazz,UTA @ TOR,97,4,Regular Season
22017,1610612742,DAL,Dallas Mavericks,0021700721,2018-01-26T00:00:00Z,DAL vs. POR,93,-14,1610612757,POR,Portland Trail Blazers,POR @ DAL,107,14,Regular Season
22017,1610612766,CHA,Charlotte Hornets,0021700714,2018-01-26T00:00:00Z,CHA vs. ATL,121,11,1610612737,ATL,Atlanta Hawks,ATL @ CHA,110,-11,Regular Season
22017,1610612754,IND,Indiana Pacers,0021700725,2018-01-27T00:00:00Z,IND vs. ORL,114,2,1610612753,ORL,Orlando Magic,ORL @ IND,112,-2,Regular Season
22017,1610612743,DEN,Denver Nuggets,0021700730,2018-01-27T00:00:00Z,DEN vs. DAL,91,2,1610612742,DAL,Dallas Mavericks,DAL @ DEN,89,-2,Regular Season
22017,1610612765,DET,Detroit Pistons,0021700724,2018-01-27T00:00:00Z,DET vs. OKC,108,-13,1610612760,OKC,Oklahoma City Thunder,OKC @ DET,121,13,Regular Season
22017,1610612737,ATL,Atlanta Hawks,0021700726,2018-01-27T00:00:00Z,ATL vs. WAS,104,-25,1610612764,WAS,Washington Wizards,WAS @ ATL,129,25,Regular Season
22017,1610612744,GSW,Golden State Warriors,0021700728,2018-01-27T00:00:00Z,GSW vs. BOS,109,4,1610612738,BOS,Boston Celtics,BOS @ GSW,105,-4,Regular Season
22017,1610612750,MIN,Minnesota Timberwolves,0021700729,2018-01-27T00:00:00Z,MIN vs. BKN,111,14,1610612751,BKN,Brooklyn Nets,BKN @ MIN,97,-14,Regular Season
22017,1610612748,MIA,Miami Heat,0021700727,2018-01-27T00:00:00Z,MIA vs. CHA,95,4,1610612766,CHA,Charlotte Hornets,CHA @ MIA,91,-4,Regular Season
22017,1610612760,OKC,Oklahoma City Thunder,0021700736,2018-01-28T00:00:00Z,OKC vs. PHI,122,10,1610612755,PHI,Philadelphia 76ers,PHI @ OKC,112,-10,Regular Season
22017,1610612761,TOR,Toronto Raptors,0021700735,2018-01-28T00:00:00Z,TOR vs. LAL,123,12,1610612747,LAL,Los Angeles Lakers,LAL @ TOR,111,-12,Regular Season
22017,1610612745,HOU,Houston Rockets,0021700732,2018-01-28T00:00:00Z,HOU vs. PHX,113,11,1610612756,PHX,Phoenix Suns,PHX @ HOU,102,-11,Regular Season
22017,1610612759,SAS,San Antonio Spurs,0021700737,2018-01-28T00:00:00Z,SAS vs. SAC,113,15,1610612758,SAC,Sacramento Kings,SAC @ SAS,98,-15,Regular Season
22017,1610612741,CHI,Chicago Bulls,0021700731,2018-01-28T00:00:00Z,CHI vs. MIL,96,-14,1610612749,MIL,Milwaukee Bucks,MIL @ CHI,110,14,Regular Season
22017,1610612739,CLE,Cleveland Cavaliers,0021700734,2018-01-28T00:00:00Z,CLE vs. DET,121,17,1610612765,DET,Detroit Pistons,DET @ CLE,104,-17,Regular Season
22017,1610612740,NOP,New Orleans Pelicans,0021700733,2018-01-28T00:00:00Z,NOP vs. LAC,103,-9,1610612746,LAC,LA Clippers,LAC @ NOP,112,9,Regular Season
22017,1610612742,DAL,Dallas Mavericks,0021700742,2018-01-29T00:00:00Z,DAL vs. MIA,88,-7,1610612748,MIA,Miami Heat,MIA @ DAL,95,7,Regular Season
22017,1610612763,MEM,Memphis Grizzlies,0021700740,2018-01-29T00:00:00Z,MEM vs. PHX,120,11,1610612756,PHX,Phoenix Suns,PHX @ MEM,109,-11,Regular Season
22017,1610612737,ATL,Atlanta Hawks,0021700739,2018-01-29T00:00:00Z,ATL vs. MIN,105,5,1610612750,MIN,Minnesota Timberwolves,MIN @ ATL,100,-5,Regular Season
22017,1610612743,DEN,Denver Nuggets,0021700743,2018-01-29T00:00:00Z,DEN vs. BOS,110,-1,1610612738,BOS,Boston Celtics,BOS @ DEN,111,1,Regular Season
22017,1610612749,MIL,Milwaukee Bucks,0021700741,2018-01-29T00:00:00Z,MIL vs. PHI,107,12,1610612755,PHI,Philadelphia 76ers,PHI @ MIL,95,-12,Regular Season
22017,1610612754,IND,Indiana Pacers,0021700738,2018-01-29T00:00:00Z,IND vs. CHA,105,9,1610612766,CHA,Charlotte Hornets,CHA @ IND,96,-9,Regular Season
22017,1610612745,HOU,Houston Rockets,0021700748,2018-01-30T00:00:00Z,HOU vs. ORL,114,7,1610612753,ORL,Orlando Magic,ORL @ HOU,107,-7,Regular Season
22017,1610612762,UTA,Utah Jazz,0021700751,2018-01-30T00:00:00Z,UTA vs. GSW,129,30,1610612744,GSW,Golden State Warriors,GSW @ UTA,99,-30,Regular Season
22017,1610612765,DET,Detroit Pistons,0021700747,2018-01-30T00:00:00Z,DET vs. CLE,125,11,1610612739,CLE,Cleveland Cavaliers,CLE @ DET,114,-11,Regular Season
22017,1610612752,NYK,New York Knicks,0021700745,2018-01-30T00:00:00Z,NYK vs. BKN,111,16,1610612751,BKN,Brooklyn Nets,BKN @ NYK,95,-16,Regular Season
22017,1610612746,LAC,LA Clippers,0021700752,2018-01-30T00:00:00Z,LAC vs. POR,96,-8,1610612757,POR,Portland Trail Blazers,POR @ LAC,104,8,Regular Season
22017,1610612759,SAS,San Antonio Spurs,0021700750,2018-01-30T00:00:00Z,SAS vs. DEN,106,2,1610612743,DEN,Denver Nuggets,DEN @ SAS,104,-2,Regular Season
22017,1610612740,NOP,New Orleans Pelicans,0021700749,2018-01-30T00:00:00Z,NOP vs. SAC,103,-11,1610612758,SAC,Sacramento Kings,SAC @ NOP,114,11,Regular Season
22017,1610612761,TOR,Toronto Raptors,0021700746,2018-01-30T00:00:00Z,TOR vs. MIN,109,5,1610612750,MIN,Minnesota Timberwolves,MIN @ TOR,104,-5,Regular Season
22017,1610612764,WAS,Washington Wizards,0021700744,2018-01-30T00:00:00Z,WAS vs. OKC,102,6,1610612760,OKC,Oklahoma City Thunder,OKC @ WAS,96,-6,Regular Season
22017,1610612756,PHX,Phoenix Suns,0021700760,2018-01-31T00:00:00Z,PHX vs. DAL,102,14,1610612742,DAL,Dallas Mavericks,DAL @ PHX,88,-14,Regular Season
22017,1610612738,BOS,Boston Celtics,0021700758,2018-01-31T00:00:00Z,BOS vs. NYK,103,30,1610612752,NYK,New York Knicks,NYK @ BOS,73,-30,Regular Season
22017,1610612737,ATL,Atlanta Hawks,0021700755,2018-01-31T00:00:00Z,ATL vs. CHA,110,-13,1610612766,CHA,Charlotte Hornets,CHA @ ATL,123,13,Regular Season
22017,1610612754,IND,Indiana Pacers,0021700753,2018-01-31T00:00:00Z,IND vs. MEM,105,4,1610612763,MEM,Memphis Grizzlies,MEM @ IND,101,-4,Regular Season
22017,1610612753,ORL,Orlando Magic,0021700754,2018-01-31T00:00:00Z,ORL vs. LAL,127,22,1610612747,LAL,Los Angeles Lakers,LAL @ ORL,105,-22,Regular Season
22017,1610612739,CLE,Cleveland Cavaliers,0021700757,2018-01-31T00:00:00Z,CLE vs. MIA,91,2,1610612748,MIA,Miami Heat,MIA @ CLE,89,-2,Regular Season
22017,1610612757,POR,Portland Trail Blazers,0021700759,2018-01-31T00:00:00Z,POR vs. CHI,124,16,1610612741,CHI,Chicago Bulls,CHI @ POR,108,-16,Regular Season
22017,1610612751,BKN,Brooklyn Nets,0021700756,2018-01-31T00:00:00Z,BKN vs. PHI,116,8,1610612755,PHI,Philadelphia 76ers,PHI @ BKN,108,-8,Regular Season
22017,1610612743,DEN,Denver Nuggets,0021700765,2018-02-01T00:00:00Z,DEN vs. OKC,127,3,1610612760,OKC,Oklahoma City Thunder,OKC @ DEN,124,-3,Regular Season
22017,1610612759,SAS,San Antonio Spurs,0021700764,2018-02-01T00:00:00Z,SAS vs. HOU,91,-11,1610612745,HOU,Houston Rockets,HOU @ SAS,102,11,Regular Season
22017,1610612764,WAS,Washington Wizards,0021700762,2018-02-01T00:00:00Z,WAS vs. TOR,122,3,1610612761,TOR,Toronto Raptors,TOR @ WAS,119,-3,Regular Season
22017,1610612765,DET,Detroit Pistons,0021700761,2018-02-01T00:00:00Z,DET vs. MEM,104,2,1610612763,MEM,Memphis Grizzlies,MEM @ DET,102,-2,Regular Season
22017,1610612750,MIN,Minnesota Timberwolves,0021700763,2018-02-01T00:00:00Z,MIN vs. MIL,108,19,1610612749,MIL,Milwaukee Bucks,MIL @ MIN,89,-19,Regular Season
22017,1610612738,BOS,Boston Celtics,0021700767,2018-02-02T00:00:00Z,BOS vs. ATL,119,9,1610612737,ATL,Atlanta Hawks,ATL @ BOS,110,-9,Regular Season
22017,1610612751,BKN,Brooklyn Nets,0021700768,2018-02-02T00:00:00Z,BKN vs. LAL,99,-3,1610612747,LAL,Los Angeles Lakers,LAL @ BKN,102,3,Regular Season
22017,1610612756,PHX,Phoenix Suns,0021700773,2018-02-02T00:00:00Z,PHX vs. UTA,97,-32,1610612762,UTA,Utah Jazz,UTA @ PHX,129,32,Regular Season
22017,1610612755,PHI,Philadelphia 76ers,0021700770,2018-02-02T00:00:00Z,PHI vs. MIA,103,6,1610612748,MIA,Miami Heat,MIA @ PHI,97,-6,Regular Season
22017,1610612749,MIL,Milwaukee Bucks,0021700771,2018-02-02T00:00:00Z,MIL vs. NYK,92,2,1610612752,NYK,New York Knicks,NYK @ MIL,90,-2,Regular Season
22017,1610612766,CHA,Charlotte Hornets,0021700766,2018-02-02T00:00:00Z,CHA vs. IND,133,7,1610612754,IND,Indiana Pacers,IND @ CHA,126,-7,Regular Season
22017,1610612758,SAC,Sacramento Kings,0021700774,2018-02-02T00:00:00Z,SAC vs. GSW,104,-15,1610612744,GSW,Golden State Warriors,GSW @ SAC,119,15,Regular Season
22017,1610612760,OKC,Oklahoma City Thunder,0021700772,2018-02-02T00:00:00Z,OKC vs. NOP,100,-14,1610612740,NOP,New Orleans Pelicans,NOP @ OKC,114,14,Regular Season
22017,1610612761,TOR,Toronto Raptors,0021700769,2018-02-02T00:00:00Z,TOR vs. POR,130,25,1610612757,POR,Portland Trail Blazers,POR @ TOR,105,-25,Regular Season
22017,1610612765,DET,Detroit Pistons,0021700776,2018-02-03T00:00:00Z,DET vs. MIA,111,4,1610612748,MIA,Miami Heat,MIA @ DET,107,-4,Regular Season
22017,1610612754,IND,Indiana Pacers,0021700777,2018-02-03T00:00:00Z,IND vs. PHI,100,8,1610612755,PHI,Philadelphia 76ers,PHI @ IND,92,-8,Regular Season
22017,1610612739,CLE,Cleveland Cavaliers,0021700779,2018-02-03T00:00:00Z,CLE vs. HOU,88,-32,1610612745,HOU,Houston Rockets,HOU @ CLE,120,32,Regular Season
22017,1610612743,DEN,Denver Nuggets,0021700782,2018-02-03T00:00:00Z,DEN vs. GSW,115,7,1610612744,GSW,Golden State Warriors,GSW @ DEN,108,-7,Regular Season
22017,1610612750,MIN,Minnesota Timberwolves,0021700780,2018-02-03T00:00:00Z,MIN vs. NOP,118,11,1610612740,NOP,New Orleans Pelicans,NOP @ MIN,107,-11,Regular Season
22017,1610612758,SAC,Sacramento Kings,0021700783,2018-02-03T00:00:00Z,SAC vs. DAL,99,-7,1610612742,DAL,Dallas Mavericks,DAL @ SAC,106,7,Regular Season
22017,1610612753,ORL,Orlando Magic,0021700778,2018-02-03T00:00:00Z,ORL vs. WAS,98,-17,1610612764,WAS,Washington Wizards,WAS @ ORL,115,17,Regular Season
22017,1610612759,SAS,San Antonio Spurs,0021700781,2018-02-03T00:00:00Z,SAS vs. UTA,111,-9,1610612762,UTA,Utah Jazz,UTA @ SAS,120,9,Regular Season
22017,1610612746,LAC,LA Clippers,0021700775,2018-02-03T00:00:00Z,LAC vs. CHI,113,10,1610612741,CHI,Chicago Bulls,CHI @ LAC,103,-10,Regular Season
22017,1610612751,BKN,Brooklyn Nets,0021700785,2018-02-04T00:00:00Z,BKN vs. MIL,94,-15,1610612749,MIL,Milwaukee Bucks,MIL @ BKN,109,15,Regular Season
22017,1610612761,TOR,Toronto Raptors,0021700787,2018-02-04T00:00:00Z,TOR vs. MEM,101,15,1610612763,MEM,Memphis Grizzlies,MEM @ TOR,86,-15,Regular Season
22017,1610612752,NYK,New York Knicks,0021700786,2018-02-04T00:00:00Z,NYK vs. ATL,96,-3,1610612737,ATL,Atlanta Hawks,ATL @ NYK,99,3,Regular Season
22017,1610612760,OKC,Oklahoma City Thunder,0021700788,2018-02-04T00:00:00Z,OKC vs. LAL,104,-4,1610612747,LAL,Los Angeles Lakers,LAL @ OKC,108,4,Regular Season
22017,1610612756,PHX,Phoenix Suns,0021700789,2018-02-04T00:00:00Z,PHX vs. CHA,110,-5,1610612766,CHA,Charlotte Hornets,CHA @ PHX,115,5,Regular Season
22017,1610612738,BOS,Boston Celtics,0021700784,2018-02-04T00:00:00Z,BOS vs. POR,97,1,1610612757,POR,Portland Trail Blazers,POR @ BOS,96,-1,Regular Season
22017,1610612765,DET,Detroit Pistons,0021700790,2018-02-05T00:00:00Z,DET vs. POR,111,20,1610612757,POR,Portland Trail Blazers,POR @ DET,91,-20,Regular Season
22017,1610612748,MIA,Miami Heat,0021700792,2018-02-05T00:00:00Z,MIA vs. ORL,109,-2,1610612753,ORL,Orlando Magic,ORL @ MIA,111,2,Regular Season
22017,1610612746,LAC,LA Clippers,0021700796,2018-02-05T00:00:00Z,LAC vs. DAL,104,3,1610612742,DAL,Dallas Mavericks,DAL @ LAC,101,-3,Regular Season
22017,1610612743,DEN,Denver Nuggets,0021700794,2018-02-05T00:00:00Z,DEN vs. CHA,121,17,1610612766,CHA,Charlotte Hornets,CHA @ DEN,104,-17,Regular Season
22017,1610612758,SAC,Sacramento Kings,0021700795,2018-02-05T00:00:00Z,SAC vs. CHI,104,6,1610612741,CHI,Chicago Bulls,CHI @ SAC,98,-6,Regular Season
22017,1610612754,IND,Indiana Pacers,0021700791,2018-02-05T00:00:00Z,IND vs. WAS,102,-9,1610612764,WAS,Washington Wizards,WAS @ IND,111,9,Regular Season
22017,1610612740,NOP,New Orleans Pelicans,0021700793,2018-02-05T00:00:00Z,NOP vs. UTA,109,-24,1610612762,UTA,Utah Jazz,UTA @ NOP,133,24,Regular Season
22017,1610612753,ORL,Orlando Magic,0021700797,2018-02-06T00:00:00Z,ORL vs. CLE,116,18,1610612739,CLE,Cleveland Cavaliers,CLE @ ORL,98,-18,Regular Season
22017,1610612761,TOR,Toronto Raptors,0021700798,2018-02-06T00:00:00Z,TOR vs. BOS,111,20,1610612738,BOS,Boston Celtics,BOS @ TOR,91,-20,Regular Season
22017,1610612751,BKN,Brooklyn Nets,0021700800,2018-02-06T00:00:00Z,BKN vs. HOU,113,-10,1610612745,HOU,Houston Rockets,HOU @ BKN,123,10,Regular Season
22017,1610612755,PHI,Philadelphia 76ers,0021700802,2018-02-06T00:00:00Z,PHI vs. WAS,115,13,1610612764,WAS,Washington Wizards,WAS @ PHI,102,-13,Regular Season
22017,1610612747,LAL,Los Angeles Lakers,0021700804,2018-02-06T00:00:00Z,LAL vs. PHX,112,19,1610612756,PHX,Phoenix Suns,PHX @ LAL,93,-19,Regular Season
22017,1610612752,NYK,New York Knicks,0021700801,2018-02-06T00:00:00Z,NYK vs. MIL,89,-14,1610612749,MIL,Milwaukee Bucks,MIL @ NYK,103,14,Regular Season
22017,1610612744,GSW,Golden State Warriors,0021700803,2018-02-06T00:00:00Z,GSW vs. OKC,105,-20,1610612760,OKC,Oklahoma City Thunder,OKC @ GSW,125,20,Regular Season
22017,1610612737,ATL,Atlanta Hawks,0021700799,2018-02-06T00:00:00Z,ATL vs. MEM,108,26,1610612763,MEM,Memphis Grizzlies,MEM @ ATL,82,-26,Regular Season
22017,1610612763,MEM,Memphis Grizzlies,0021700808,2018-02-07T00:00:00Z,MEM vs. UTA,88,-4,1610612762,UTA,Utah Jazz,UTA @ MEM,92,4,Regular Season
22017,1610612765,DET,Detroit Pistons,0021700805,2018-02-07T00:00:00Z,DET vs. BKN,115,9,1610612751,BKN,Brooklyn Nets,BKN @ DET,106,-9,Regular Season
22017,1610612739,CLE,Cleveland Cavaliers,0021700807,2018-02-07T00:00:00Z,CLE vs. MIN,140,2,1610612750,MIN,Minnesota Timberwolves,MIN @ CLE,138,-2,Regular Season
22017,1610612748,MIA,Miami Heat,0021700806,2018-02-07T00:00:00Z,MIA vs. HOU,101,-8,1610612745,HOU,Houston Rockets,HOU @ MIA,109,8,Regular Season
22017,1610612756,PHX,Phoenix Suns,0021700810,2018-02-07T00:00:00Z,PHX vs. SAS,81,-48,1610612759,SAS,San Antonio Spurs,SAS @ PHX,129,48,Regular Season
22017,1610612744,GSW,Golden State Warriors,0021700815,2018-02-08T00:00:00Z,GSW vs. DAL,121,18,1610612742,DAL,Dallas Mavericks,DAL @ GSW,103,-18,Regular Season
22017,1610612761,TOR,Toronto Raptors,0021700812,2018-02-08T00:00:00Z,TOR vs. NYK,113,25,1610612752,NYK,New York Knicks,NYK @ TOR,88,-25,Regular Season
22017,1610612753,ORL,Orlando Magic,0021700811,2018-02-08T00:00:00Z,ORL vs. ATL,100,2,1610612737,ATL,Atlanta Hawks,ATL @ ORL,98,-2,Regular Season
22017,1610612757,POR,Portland Trail Blazers,0021700814,2018-02-08T00:00:00Z,POR vs. CHA,109,6,1610612766,CHA,Charlotte Hornets,CHA @ POR,103,-6,Regular Season
22017,1610612764,WAS,Washington Wizards,0021700813,2018-02-08T00:00:00Z,WAS vs. BOS,104,-6,1610612738,BOS,Boston Celtics,BOS @ WAS,110,6,Regular Season
22017,1610612747,LAL,Los Angeles Lakers,0021700816,2018-02-08T00:00:00Z,LAL vs. OKC,106,25,1610612760,OKC,Oklahoma City Thunder,OKC @ LAL,81,-25,Regular Season
22017,1610612745,HOU,Houston Rockets,0021700823,2018-02-09T00:00:00Z,HOU vs. DEN,130,26,1610612743,DEN,Denver Nuggets,DEN @ HOU,104,-26,Regular Season
22017,1610612765,DET,Detroit Pistons,0021700817,2018-02-09T00:00:00Z,DET vs. LAC,95,-13,1610612746,LAC,LA Clippers,LAC @ DET,108,13,Regular Season
22017,1610612755,PHI,Philadelphia 76ers,0021700818,2018-02-09T00:00:00Z,PHI vs. NOP,100,18,1610612740,NOP,New Orleans Pelicans,NOP @ PHI,82,-18,Regular Season
22017,1610612738,BOS,Boston Celtics,0021700820,2018-02-09T00:00:00Z,BOS vs. IND,91,-6,1610612754,IND,Indiana Pacers,IND @ BOS,97,6,Regular Season
22017,1610612737,ATL,Atlanta Hawks,0021700819,2018-02-09T00:00:00Z,ATL vs. CLE,107,-16,1610612739,CLE,Cleveland Cavaliers,CLE @ ATL,123,16,Regular Season
22017,1610612762,UTA,Utah Jazz,0021700824,2018-02-09T00:00:00Z,UTA vs. CHA,106,12,1610612766,CHA,Charlotte Hornets,CHA @ UTA,94,-12,Regular Season
22017,1610612741,CHI,Chicago Bulls,0021700822,2018-02-09T00:00:00Z,CHI vs. MIN,114,1,1610612750,MIN,Minnesota Timberwolves,MIN @ CHI,113,-1,Regular Season
22017,1610612748,MIA,Miami Heat,0021700821,2018-02-09T00:00:00Z,MIA vs. MIL,91,6,1610612749,MIL,Milwaukee Bucks,MIL @ MIA,85,-6,Regular Season
22017,1610612758,SAC,Sacramento Kings,0021700825,2018-02-09T00:00:00Z,SAC vs. POR,100,-18,1610612757,POR,Portland Trail Blazers,POR @ SAC,118,18,Regular Season
22017,1610612751,BKN,Brooklyn Nets,0021700826,2018-02-10T00:00:00Z,BKN vs. NOP,128,-10,1610612740,NOP,New Orleans Pelicans,NOP @ BKN,138,10,Regular Season
22017,1610612744,GSW,Golden State Warriors,0021700831,2018-02-10T00:00:00Z,GSW vs. SAS,122,17,1610612759,SAS,San Antonio Spurs,SAS @ GSW,105,-17,Regular Season
22017,1610612756,PHX,Phoenix Suns,0021700832,2018-02-10T00:00:00Z,PHX vs. DEN,113,-10,1610612743,DEN,Denver Nuggets,DEN @ PHX,123,10,Regular Season
22017,1610612742,DAL,Dallas Mavericks,0021700830,2018-02-10T00:00:00Z,DAL vs. LAL,130,7,1610612747,LAL,Los Angeles Lakers,LAL @ DAL,123,-7,Regular Season
22017,1610612741,CHI,Chicago Bulls,0021700829,2018-02-10T00:00:00Z,CHI vs. WAS,90,-11,1610612764,WAS,Washington Wizards,WAS @ CHI,101,11,Regular Season
22017,1610612755,PHI,Philadelphia 76ers,0021700828,2018-02-10T00:00:00Z,PHI vs. LAC,112,14,1610612746,LAC,LA Clippers,LAC @ PHI,98,-14,Regular Season
22017,1610612753,ORL,Orlando Magic,0021700827,2018-02-10T00:00:00Z,ORL vs. MIL,104,-7,1610612749,MIL,Milwaukee Bucks,MIL @ ORL,111,7,Regular Season
22017,1610612745,HOU,Houston Rockets,0021700837,2018-02-11T00:00:00Z,HOU vs. DAL,104,7,1610612742,DAL,Dallas Mavericks,DAL @ HOU,97,-7,Regular Season
22017,1610612750,MIN,Minnesota Timberwolves,0021700838,2018-02-11T00:00:00Z,MIN vs. SAC,111,5,1610612758,SAC,Sacramento Kings,SAC @ MIN,106,-5,Regular Season
22017,1610612754,IND,Indiana Pacers,0021700836,2018-02-11T00:00:00Z,IND vs. NYK,121,8,1610612752,NYK,New York Knicks,NYK @ IND,113,-8,Regular Season
22017,1610612760,OKC,Oklahoma City Thunder,0021700839,2018-02-11T00:00:00Z,OKC vs. MEM,110,18,1610612763,MEM,Memphis Grizzlies,MEM @ OKC,92,-18,Regular Season
22017,1610612738,BOS,Boston Celtics,0021700835,2018-02-11T00:00:00Z,BOS vs. CLE,99,-22,1610612739,CLE,Cleveland Cavaliers,CLE @ BOS,121,22,Regular Season
22017,1610612766,CHA,Charlotte Hornets,0021700833,2018-02-11T00:00:00Z,CHA vs. TOR,103,-20,1610612761,TOR,Toronto Raptors,TOR @ CHA,123,20,Regular Season
22017,1610612737,ATL,Atlanta Hawks,0021700834,2018-02-11T00:00:00Z,ATL vs. DET,118,3,1610612765,DET,Detroit Pistons,DET @ ATL,115,-3,Regular Season
22017,1610612757,POR,Portland Trail Blazers,0021700840,2018-02-11T00:00:00Z,POR vs. UTA,96,-19,1610612762,UTA,Utah Jazz,UTA @ POR,115,19,Regular Season
